Open,High,Low,Adj Close,Volume,class
1283.781006,1283.830566,1263.572632,1248.005493,10723794,DOWN
1260.204468,1264.464111,1245.295898,1231.326416,5199824,DOWN
1247.078979,1285.811768,1242.472656,1263.953125,6907221,UP
1278.877563,1292.349854,1274.27124,1262.295044,5350180,DOWN
1281.007324,1284.722168,1259.065308,1242.787354,11493899,DOWN
1265.108032,1270.804077,1236.925171,1222.255371,8741806,DOWN
1246.236938,1260.699829,1234.74585,1237.617798,6220490,UP
1261.987671,1268.971436,1251.437622,1247.030029,4682721,UP
1270.853638,1274.4198,1263.077271,1250.980591,4064194,UP
1269.367676,1278.877563,1267.980835,1252.394775,4315672,UP
1273.032959,1278.382202,1248.168579,1232.253174,5042694,DOWN
1246.187378,1256.192505,1236.47937,1221.231201,6465252,DOWN
1237.222412,1271.447998,1233.80481,1248.590698,8092747,UP
1268.030396,1277.243042,1256.786865,1247.371582,5546395,DOWN
1274.915039,1277.688843,1267.287354,1250.005127,3972764,UP
1270.952637,1287.792969,1266.049072,1248.980957,7242056,DOWN
1272.933838,1277.391602,1258.421387,1244.689209,4919356,DOWN
1267.931274,1282.740845,1265.058472,1261.173462,4647660,UP
1282.146484,1284.821167,1267.980835,1250.297852,4376049,DOWN
1269.962036,1274.320679,1246.187378,1230.789917,5511650,DOWN
1256.291626,1260.996948,1231.031006,1218.256348,7539309,DOWN
1239.253174,1272.438599,1215.775635,1248.980957,13426225,UP
1272.933838,1281.750244,1248.564819,1242.202026,9375991,DOWN
1261.54187,1266.792114,1241.779175,1228.107666,7009804,DOWN
1252.131104,1257.133667,1215.478516,1201.187134,10063036,DOWN
1219.936279,1230.832886,1198.638062,1183.922852,9408829,DOWN
1205.473267,1210.525391,1193.78418,1181.142822,8134417,DOWN
1202.551025,1208.544189,1164.907837,1151.832642,9623710,DOWN
